,IPO year,country,market capital,name,subsector,symbol
579,n/a,UnitedStates,$28.07B,"AvalonBayCommunities,Inc.",RealEstateInvestmentTrusts,AVB
580,2015,UnitedStates,$15.31B,"Avangrid,Inc.",ElectricUtilities:Central,AGR
581,2014,UnitedStates,$1.89B,"AvanosMedical,Inc.",IndustrialSpecialties,AVNS
582,2019,n/a,$9.25B,"Avantor,Inc.",Biotechnology:LaboratoryAnalyticalInstruments,AVTR
583,n/a,n/a,n/a,"Avantor,Inc.",n/a,AVTR^A
584,n/a,n/a,$1.35B,AvayaHoldingsCorp.,TelecommunicationsEquipment,AVYA
585,2019,UnitedStates,$307.98M,"Avedro,Inc",MajorPharmaceuticals,AVDR
586,2017,UnitedStates,$82.8M,"AvenueTherapeutics,Inc.",MajorPharmaceuticals,ATXI
587,2010,UnitedStates,$106.17M,"AVEOPharmaceuticals,Inc.",MajorPharmaceuticals,AVEO
588,n/a,UnitedStates,$8.75B,AveryDennisonCorporation,Containers/Packaging,AVY
589,2013,n/a,$486.03M,AviancaHoldingsS.A.,AirFreight/DeliveryServices,AVH
590,n/a,UnitedStates,$72.06M,"AviatNetworks,Inc.",RadioAndTelevisionBroadcastingAndCommunicationsEquipment,AVNW
591,n/a,UnitedStates,$208.6M,"AvidBioservices,Inc.",MajorPharmaceuticals,CDMO
592,n/a,UnitedStates,$18.21M,"AvidBioservices,Inc.",MajorPharmaceuticals,CDMOP
593,1993,UnitedStates,$333.81M,"AvidTechnology,Inc.",ComputerSoftware:PrepackagedSoftware,AVID
594,2015,UnitedStates,$31.46M,"Avinger,Inc.",Medical/DentalInstruments,AVGR
595,n/a,Canada,$26.79M,AvinoSilver,PreciousMetals,ASM
596,n/a,UnitedStates,$2.19B,"AvisBudgetGroup,Inc.",Rental/LeasingCompanies,CAR
597,n/a,UnitedStates,$2.72B,AvistaCorporation,PowerGeneration,AVA
598,n/a,UnitedStates,$4.46B,"Avnet,Inc.",ElectronicComponents,AVT
599,n/a,UnitedStates,$1.71B,"AvonProducts,Inc.",PackageGoods/Cosmetics,AVP
600,2018,UnitedStates,$354.24M,"AVROBIO,Inc.",Biotechnology:BiologicalProducts(NoDiagnosticSubstances),AVRO
601,n/a,UnitedStates,$2.57B,AVXCorporation,ElectricalProducts,AVX
602,1996,UnitedStates,$68.96M,"Aware,Inc.",ComputerSoftware:PrepackagedSoftware,AWRE
603,2018,UnitedStates,$10.52B,"AXAEquitableHoldings,Inc.",SpecialtyInsurers,EQH
604,2014,UnitedStates,$5.67B,AxaltaCoatingSystemsLtd.,Paints/Coatings,AXTA
605,2000,UnitedStates,$499.4M,"AxcelisTechnologies,Inc.",IndustrialMachinery/Components,ACLS
606,2019,UnitedStates,$326.43M,AxcellaHealthInc.,Biotechnology:BiologicalProducts(NoDiagnosticSubstances),AXLA
607,2003,Bermuda,$4.92B,AxisCapitalHoldingsLimited,Property-CasualtyInsurers,AXS
608,n/a,Bermuda,n/a,AxisCapitalHoldingsLimited,n/a,AXS^D
609,n/a,Bermuda,n/a,AxisCapitalHoldingsLimited,n/a,AXS^E
610,n/a,UnitedStates,$831.55M,"AxoGen,Inc.",Biotechnology:Electromedical&ElectrotherapeuticApparatus,AXGN
611,n/a,UnitedStates,$4.02B,"AxonEnterprise,Inc.",OrdnanceAndAccessories,AAXN
612,2018,UnitedStates,$930.51M,"AxonicsModulationTechnologies,Inc.",Medical/DentalInstruments,AXNX
613,2018,UnitedStates,$1.7B,"AxosFinancial,Inc.",SavingsInstitutions,AX
614,2018,UnitedStates,n/a,"AxosFinancial,Inc.",SavingsInstitutions,AXO
615,n/a,UnitedKingdom,$159.23M,AxovantGeneTherapiesLtd.,MajorPharmaceuticals,AXGT
616,2015,UnitedStates,$813.32M,"AxsomeTherapeutics,Inc.",MajorPharmaceuticals,AXSM
617,1998,UnitedStates,$163.61M,AXTInc,Semiconductors,AXTI
618,n/a,UnitedStates,$28.49M,"AytuBioScience,Inc.",MajorPharmaceuticals,AYTU
619,2017,Brazil,$3.33B,AzulS.A.,AirFreight/DeliveryServices,AZUL
620,2016,India,$481.46M,AzurePowerGlobalLimited,ElectricUtilities:Central,AZRE
621,2016,UnitedStates,$45.7M,"AzurRxBioPharma,Inc.",MajorPharmaceuticals,AZRX
622,n/a,UnitedStates,$1.11B,AZZInc.,BuildingProducts,AZZ
623,2018,China,$653.27M,"111,Inc.",Medical/NursingServices,YI
624,2014,UnitedStates,$34.51M,"1347PropertyInsuranceHoldings,Inc.",Property-CasualtyInsurers,PIH
625,n/a,UnitedStates,$17.68M,"1347PropertyInsuranceHoldings,Inc.",Property-CasualtyInsurers,PIHPP
626,n/a,UnitedStates,$60.68M,180DegreeCapitalCorp.,Finance/InvestorsServices,TURN
627,1999,UnitedStates,$1.16B,"1-800FLOWERS.COM,Inc.",OtherSpecialtyStores,FLWS
628,2019,UnitedStates,$45.84M,"1895BancorpofWisconsin,Inc.",Banks,BCOW
629,n/a,UnitedStates,$163.5M,1stConstitutionBancorp(NJ),SavingsInstitutions,FCCY
630,n/a,UnitedStates,$1.15B,1stSourceCorporation,MajorBanks,SRCE
631,2011,China,$824.96M,"21VianetGroup,Inc.","ComputerSoftware:Programming,DataProcessing",VNET
632,n/a,UnitedStates,$248.07M,"22ndCenturyGroup,Inc",Farming/Seeds/Milling,XXII
633,2014,UnitedStates,$2.41B,"2U,Inc.",ComputerSoftware:PrepackagedSoftware,TWOU
634,2018,China,$2.37B,"360Finance,Inc.",Finance:ConsumerServices,QFIN
635,n/a,UnitedStates,$956.86M,3DSystemsCorporation,ComputerSoftware:PrepackagedSoftware,DDD
636,n/a,UnitedStates,$92.56B,3MCompany,Medical/DentalInstruments,MMM
637,2013,n/a,$423M,500.comLimited,Services-Misc.Amusement&Recreation,WBAI
638,2004,China,$4.38B,"51job,Inc.",DiversifiedCommercialServices,JOBS
639,2013,n/a,$8.75B,58.comInc.,"ComputerSoftware:Programming,DataProcessing",WUBA
640,2019,Singapore,$56.87M,8iEnterprisesAcquisitionCorp,BusinessServices,JFK
641,2019,Singapore,n/a,8iEnterprisesAcquisitionCorp,BusinessServices,JFKKR
642,2019,Singapore,$50.8M,8iEnterprisesAcquisitionCorp,BusinessServices,JFKKU
643,2019,Singapore,$833175,8iEnterprisesAcquisitionCorp,BusinessServices,JFKKW
644,n/a,UnitedStates,$2.35B,8x8Inc,EDPServices,EGHT
645,n/a,UnitedStates,$85.19M,A.H.BeloCorporation,Newspapers/Magazines,AHC
646,n/a,UnitedStates,$6.89B,A.OSmithCorporation,ConsumerElectronics/Appliances,AOS
647,2014,n/a,$462.88M,"A10Networks,Inc.",ComputerCommunicationsEquipment,ATEN
648,2014,UnitedStates,$26.82M,"AACHoldings,Inc.",MedicalSpecialities,AAC
649,n/a,UnitedStates,$2.42B,"AAON,Inc.",IndustrialMachinery/Components,AAON
650,n/a,UnitedStates,$1.07B,AARCorp.,Aerospace,AIR
651,n/a,UnitedStates,$3.7B,"Aaron's,Inc.",DiversifiedCommercialServices,AAN
652,n/a,Switzerland,$39.12B,ABBLtd,ElectricalProducts,ABB
653,n/a,UnitedStates,$135B,AbbottLaboratories,MajorPharmaceuticals,ABT
654,2012,UnitedStates,$114.73B,AbbVieInc.,MajorPharmaceuticals,ABBV
655,n/a,UnitedStates,$282.68M,AbeonaTherapeuticsInc.,MajorPharmaceuticals,ABEO
656,n/a,UnitedStates,n/a,AbeonaTherapeuticsInc.,MajorPharmaceuticals,ABEOW
657,n/a,UnitedStates,$1.17B,Abercrombie&FitchCompany,Clothing/Shoe/AccessoryStores,ANF
658,1986,UnitedStates,$1.02B,AberdeenAsia-PacificIncomeFundInc,n/a,FAX
659,n/a,UnitedStates,$120.99M,AberdeenAustraliaEquityFundInc,n/a,IAF
660,n/a,UnitedStates,$419.75M,"AberdeenEmergingMarketsEquityIncomeFund,Inc.",n/a,AEF
661,2006,UnitedStates,$112.82M,AberdeenGlobalDynamicDividendFund,n/a,AGD
662,1992,UnitedStates,$68.4M,"AberdeenGlobalIncomeFund,Inc.",n/a,FCO
663,2007,UnitedStates,$510.74M,AberdeenGlobalPremierPropertiesFund,n/a,AWP
664,2011,UnitedStates,$160.68M,AberdeenIncomeCreditStrategiesFund,n/a,ACP
665,1992,UnitedStates,$93.28M,"AberdeenJapanEquityFund,Inc.",n/a,JEQ
666,2007,UnitedStates,$844.19M,AberdeenTotalDynamicDividendFund,n/a,AOD
667,2014,Israel,$12.62M,AbilityInc.,TelecommunicationsEquipment,ABIL
668,n/a,UnitedStates,$12.02B,"ABIOMED,Inc.",Medical/DentalInstruments,ABMD
669,n/a,UnitedStates,$2.43B,ABMIndustriesIncorporated,DiversifiedCommercialServices,ABM
670,n/a,UnitedStates,$165.37M,AbraxasPetroleumCorporation,Oil&GasProduction,AXAS
671,2016,Switzerland,$352M,ACImmuneSA,MajorPharmaceuticals,ACIU
672,2016,UnitedStates,$1.96B,"AcaciaCommunications,Inc.",Semiconductors,ACIA
